id,ticker,action,severity,rationale,quant_direction,research_verdict,research_confidence,signal_type,price,research_summary,model_used,correlated_at,received_at,telegram_sent,telegram_sent_at,telegram_error,key_findings,risk_factors
188,MSTR,confirmed_bearish,critical,"Quant signal (bearish): MACD (0.102) crossed below signal line (0.106). Research verdict agrees with the technical setup: bearish at 85% confidence -- The bearish MACD crossover is supported by ongoing structural and operational headwinds, including recent disclosures of Bitcoin sales to fund dividends and buybacks alongside a massive 90-day share price decline of 47.7%. SEC filings also highlight historical stock volatility and potential material adverse effects from future gains and losses variances under ASU 2023-08. Recent news regarding a $15 billion Bitcoin-backed preferred stock plan introduces further capital structure shifts that compound near-term uncertainty.",bearish,bearish,0.85,macd_bearish_cross,96.22000122070312,"The bearish MACD crossover is supported by ongoing structural and operational headwinds, including recent disclosures of Bitcoin sales to fund dividends and buybacks alongside a massive 90-day share price decline of 47.7%. SEC filings also highlight historical stock volatility and potential material adverse effects from future gains and losses variances under ASU 2023-08. Recent news regarding a $15 billion Bitcoin-backed preferred stock plan introduces further capital structure shifts that compound near-term uncertainty.",gemini-flash-lite-latest,2026-08-11T18:05:25.403707+00:00,2026-08-11T18:05:26.236521+00:00,True,2026-08-11T18:05:27.196765+00:00,,"['MACD (0.097) crossed below the signal line (0.110) at a price of 96.27 on August 11, 2026.', 'Recent 2026 news notes that MSTR has shifted to active Bitcoin selling, including over 1,600 Bitcoin sold to fund preferred dividends and buybacks.', 'The stock faces a weak macro backdrop with a 90-day share price return down 47.7% and a 1-year total shareholder return down 74% as of early August 2026.', 'SEC filings (10-Q filed August 3, 2026) warn that significant variances in gains and losses could materially and adversely affect financial results and market prices.']","['Potential material adverse effects on financial results and security market prices stemming from volatile gains and losses.', 'Historical and ongoing high volatility in the market price of Class A common stock.', 'Transition from long-running Bitcoin accumulation to active selling, altering the core value proposition for crypto-focused investors.']"
189,MSFT,contradicted,critical,Quant signal (bearish): MACD (-0.045) crossed below signal line (-0.028). Research verdict CONTRADICTS the technical setup: bullish at 85% confidence -- The technical bullish MACD cross is strongly supported by recent fundamental catalysts and news coverage highlighting a record-shattering rally and strategic AI hardware initiatives. News reports from early August 2026 indicate Microsoft shares hit yearly highs following strong cloud forecasts and plans to increase custom silicon production.,bearish,bullish,0.85,macd_bearish_cross,502.6050109863281,The technical bullish MACD cross is strongly supported by recent fundamental catalysts and news coverage highlighting a record-shattering rally and strategic AI hardware initiatives. News reports from early August 2026 indicate Microsoft shares hit yearly highs following strong cloud forecasts and plans to increase custom silicon production.,gemini-flash-lite-latest,2026-08-11T18:07:26.121812+00:00,2026-08-11T18:07:26.148513+00:00,True,2026-08-11T18:07:27.286276+00:00,,"['On July 30, 2026, Microsoft shares jumped over 15% after forecasting stronger-than-expected cloud growth and heavy cash generation.', 'Microsoft is ramping up its custom silicon strategy by preparing to unveil the Maia 300 AI chip and securing TSMC manufacturing capacity to reduce reliance on Nvidia.', 'MSFT stock hit its highest level of the year following the record rally that added nearly $450 billion in market value in a single session.']","['Derivative instruments and foreign currency remeasurements can introduce volatility into other income and expense categories, as evidenced by historical net losses in these areas in 10-K filings.', 'Intense competition, such as the renewed rivalry with Alphabet (GOOGL), poses continuous execution and market share risks.']"
190,BABA,contradicted,warning,"Quant signal (bullish): MACD (-0.033) crossed above signal line (-0.033). Research verdict CONTRADICTS the technical setup: bearish at 70% confidence -- The bearish MACD crossover aligns with recent downward price pressure, as Alibaba settled down 1.34% to $126.81 on August 6 following a class action lawsuit filed by Rosen Law Firm. While the recent launch of the Qwen3.8-Max AI model drove a 30-day share price return of 29.21%, the stock faces significant headwinds and legal scrutiny, keeping the year-to-date return down 18.58%.",bullish,bearish,0.7,macd_bullish_cross,128.30999755859375,"The bearish MACD crossover aligns with recent downward price pressure, as Alibaba settled down 1.34% to $126.81 on August 6 following a class action lawsuit filed by Rosen Law Firm. While the recent launch of the Qwen3.8-Max AI model drove a 30-day share price return of 29.21%, the stock faces significant headwinds and legal scrutiny, keeping the year-to-date return down 18.58%.",gemini-flash-lite-latest,2026-08-11T18:09:26.174016+00:00,2026-08-11T18:09:26.175723+00:00,True,2026-08-11T18:09:27.058030+00:00,,"['Alibaba shares fell -1.34% to settle at $126.81 on the latest trading day.', 'A class action lawsuit was filed by Rosen Law Firm covering investors who bought stock between June 26, 2025, and June 24, 2026.', 'Alibaba unveiled its Qwen3.8-Max AI model on August 3, contributing to a 30-day share price return of 29.21%.']","['Ongoing class action lawsuit filed by Rosen Law Firm representing investors.', 'Year-to-date share price return remains down 18.58% despite recent 30-day gains.', 'Intense competition in the Chinese AI development space on a near-weekly cadence.']"
191,SPCX,confirmed_bearish,warning,"Quant signal (bearish): MACD (0.094) crossed below signal line (0.096). Research verdict agrees with the technical setup: bearish at 75% confidence -- The technical MACD bearish cross supports recent downside volatility despite a sharp 21% 1-week rebound that pushed the stock back above its IPO price. Recent news highlights that valuation checks lean expensive after heavy spending on AI and telecom infrastructure, which aligns with the technical momentum shift following a 24.5% monthly slide. Additionally, the 10-Q filing notes a massive $1,526 million loss on extinguishment of debt and an effective interest rate of 6.03% on newly issued SpaceX Notes as of June 30, 2026.",bearish,bearish,0.75,macd_bearish_cross,131.34080505371094,"The technical MACD bearish cross supports recent downside volatility despite a sharp 21% 1-week rebound that pushed the stock back above its IPO price. Recent news highlights that valuation checks lean expensive after heavy spending on AI and telecom infrastructure, which aligns with the technical momentum shift following a 24.5% monthly slide. Additionally, the 10-Q filing notes a massive $1,526 million loss on extinguishment of debt and an effective interest rate of 6.03% on newly issued SpaceX Notes as of June 30, 2026.",gemini-flash-lite-latest,2026-08-11T18:09:26.893693+00:00,2026-08-11T18:09:27.060052+00:00,True,2026-08-11T18:09:27.996504+00:00,,"['MACD crossed below the signal line at -0.011 versus 0.019, confirming near-term bearish momentum.', 'The 10-Q reported a loss on extinguishment of debt of $1,526 million for the period ended June 30, 2026.', 'SpaceX Notes carried an effective interest rate of 6.03% as of June 30, 2026.', ""Recent news notes SPCX's stock has rebounded 21.1% over the past week, leaving broader valuation checks looking expensive amid heavy infrastructure spending.""]","['Valuation risks tied to heavy spending on AI and telecom infrastructure.', 'High debt-related charges, including a $1,526 million loss on debt extinguishment.', 'High volatility, demonstrated by a 24.5% monthly slide followed by a sharp 21% weekly rebound.']"
192,NVDA,confirmed_bearish,critical,"Quant signal (bearish): MACD (-0.057) crossed below signal line (-0.054). Research verdict agrees with the technical setup: bearish at 80% confidence -- The technical MACD bearish crossover aligns with recent news highlighting near-term underperformance and hardware bottlenecks for NVIDIA. Specifically, the stock experienced a larger drop than the general market (-2.87% on August 10, 2026), and reports indicate the company is weighing lower-memory Rubin Ultra GPU designs to ease HBM supply constraints.",bearish,bearish,0.8,macd_bearish_cross,216.99000549316406,"The technical MACD bearish crossover aligns with recent news highlighting near-term underperformance and hardware bottlenecks for NVIDIA. Specifically, the stock experienced a larger drop than the general market (-2.87% on August 10, 2026), and reports indicate the company is weighing lower-memory Rubin Ultra GPU designs to ease HBM supply constraints.",gemini-flash-lite-latest,2026-08-11T18:16:28.394094+00:00,2026-08-11T18:16:28.405417+00:00,True,2026-08-11T18:16:29.409626+00:00,,"['Nvidia recently closed at $217.54, suffering a larger drop than the general market (-2.87%) in the session prior to the trigger.', 'Reports indicate Nvidia is testing at least three Rubin Ultra variants with reduced HBM capacity to ease bottlenecks.', 'Standard SEC risk factors caution that operational issues or harms to business and financial condition could cause the stock price to decline.']","['Potential hardware bottlenecks involving HBM capacity could impact next-generation Rubin Ultra GPU designs.', 'General investment and business risks outlined in SEC filings warning that adverse events could harm financial condition and cause stock price declines.']"
193,TSLA,confirmed_bullish,warning,"Quant signal (bullish): MACD (-0.055) crossed above signal line (-0.057). Research verdict agrees with the technical setup: bullish at 65% confidence -- The technical MACD bullish cross aligns with recent positive momentum from retail investors, who injected approximately $372 million into Tesla over five trading days following three weeks of losses. This retail buying pressure helped push shares up about 6% last week, grounding the short-term bullish technical trigger. However, fundamental risks such as volatile operating costs and heavy reliance on manufacturing and restructuring plans remain ongoing factors.",bullish,bullish,0.65,macd_bullish_cross,331.9800109863281,"The technical MACD bullish cross aligns with recent positive momentum from retail investors, who injected approximately $372 million into Tesla over five trading days following three weeks of losses. This retail buying pressure helped push shares up about 6% last week, grounding the short-term bullish technical trigger. However, fundamental risks such as volatile operating costs and heavy reliance on manufacturing and restructuring plans remain ongoing factors.",gemini-flash-lite-latest,2026-08-11T18:25:28.799522+00:00,2026-08-11T18:25:28.812095+00:00,True,2026-08-11T18:25:29.805018+00:00,,"['Retail inflows reached about $372 million during five trading days, helping Tesla shares surge about 6% last week.', ""Retail traders drew a line under Tesla's sell-off, rebounding from three weeks of losses.""]","['Period-to-period financial results may vary significantly due to fluctuating operating costs and inconsistent spending on new products and manufacturing capacity.', 'Potential restructuring uncertainties and heavy operational reliance on foreign facilities, such as the Shanghai factory.']"
194,CSCO,contradicted,warning,"Quant signal (bearish): MACD (-0.004) crossed below signal line (0.001). Research verdict CONTRADICTS the technical setup: bullish at 75% confidence -- The MACD bullish crossover is supported by positive recent news highlighting momentum ahead of the August 12 earnings call, specifically driven by AI infrastructure demand, security partnerships, and strong expectations from analysts like UBS. However, fundamental filings temper this enthusiasm by citing ongoing risks related to fluctuating product gross margins and customer spending visibility.",bearish,bullish,0.75,macd_bearish_cross,120.4000015258789,"The MACD bullish crossover is supported by positive recent news highlighting momentum ahead of the August 12 earnings call, specifically driven by AI infrastructure demand, security partnerships, and strong expectations from analysts like UBS. However, fundamental filings temper this enthusiasm by citing ongoing risks related to fluctuating product gross margins and customer spending visibility.",gemini-flash-lite-latest,2026-08-11T18:28:26.992880+00:00,2026-08-11T18:28:27.005417+00:00,True,2026-08-11T18:28:27.925196+00:00,,"['Cisco is seeing momentum build with a 30-day share price return of 8.13% ahead of its August 12 earnings call.', 'UBS expects Cisco to report revenue and earnings above consensus estimates, supported by accelerating demand for AI infrastructure.', 'Recent developments include the Tech Mahindra Security Service Edge partnership and new emergency calling integration for Webex.']","['Cisco noted in its Q1 fiscal 2026 10-Q that product gross margins decreased year-over-year and may not be sustainable.', 'SEC filings warn of fluctuations in demand, changes in sales and implementation cycles, and reduced visibility into customer spending plans.', 'Potential risks regarding inventory commitments and purchase commitments with contract manufacturers and suppliers.']"
195,GAIL.NS,confirmed_bullish,critical,"Quant signal (bullish): MACD (0.000) crossed above signal line (0.000). Research verdict agrees with the technical setup: bullish at 85% confidence -- The bullish MACD crossover aligns strongly with recent fundamental outperformance highlighted in GAIL's Q1 FY2027 earnings report. Specifically, the company posted a massive 240 percent jump in standalone PAT to INR4,292 crores driven by elevated LPG prices, reinforcing the positive technical momentum. Strategic focus on pipeline expansion and clean energy further supports growth prospects despite acknowledged geopolitical disruptions.",bullish,bullish,0.85,macd_bullish_cross,175.34,"The bullish MACD crossover aligns strongly with recent fundamental outperformance highlighted in GAIL's Q1 FY2027 earnings report. Specifically, the company posted a massive 240 percent jump in standalone PAT to INR4,292 crores driven by elevated LPG prices, reinforcing the positive technical momentum. Strategic focus on pipeline expansion and clean energy further supports growth prospects despite acknowledged geopolitical disruptions.",gemini-flash-lite-latest,2026-08-11T18:30:29.276777+00:00,2026-08-11T18:30:29.282857+00:00,True,2026-08-11T18:30:30.072589+00:00,,"['Q1 FY2027 earnings showed a 240 percent jump in standalone PAT to INR4,292 crores.', 'Profit surge was driven by elevated LPG prices and a diversified portfolio.', 'Company continues to focus on pipeline expansion and renewable/clean energy investments.']","['Navigating ongoing geopolitical disruptions as noted in the Q1 earnings call.', 'Historical volatility involving a dip in profits as reported in previous Q3 and Q4 2026 earnings highlights.']"
196,MSTR,contradicted,critical,"Quant signal (bullish): MACD (-0.127) crossed above signal line (-0.135). Research verdict CONTRADICTS the technical setup: bearish at 85% confidence -- The bearish MACD crossover is supported by ongoing structural and operational headwinds, including recent disclosures of Bitcoin sales to fund dividends and buybacks alongside a massive 90-day share price decline of 47.7%. SEC filings also highlight historical stock volatility and potential material adverse effects from future gains and losses variances under ASU 2023-08. Recent news regarding a $15 billion Bitcoin-backed preferred stock plan introduces further capital structure shifts that compound near-term uncertainty.",bullish,bearish,0.85,macd_bullish_cross,95.51000213623047,"The bearish MACD crossover is supported by ongoing structural and operational headwinds, including recent disclosures of Bitcoin sales to fund dividends and buybacks alongside a massive 90-day share price decline of 47.7%. SEC filings also highlight historical stock volatility and potential material adverse effects from future gains and losses variances under ASU 2023-08. Recent news regarding a $15 billion Bitcoin-backed preferred stock plan introduces further capital structure shifts that compound near-term uncertainty.",gemini-flash-lite-latest,2026-08-11T18:32:27.854950+00:00,2026-08-11T18:32:27.868174+00:00,True,2026-08-11T18:32:28.841135+00:00,,"['MACD (0.097) crossed below the signal line (0.110) at a price of 96.27 on August 11, 2026.', 'Recent 2026 news notes that MSTR has shifted to active Bitcoin selling, including over 1,600 Bitcoin sold to fund preferred dividends and buybacks.', 'The stock faces a weak macro backdrop with a 90-day share price return down 47.7% and a 1-year total shareholder return down 74% as of early August 2026.', 'SEC filings (10-Q filed August 3, 2026) warn that significant variances in gains and losses could materially and adversely affect financial results and market prices.']","['Potential material adverse effects on financial results and security market prices stemming from volatile gains and losses.', 'Historical and ongoing high volatility in the market price of Class A common stock.', 'Transition from long-running Bitcoin accumulation to active selling, altering the core value proposition for crypto-focused investors.']"
197,BABA,confirmed_bullish,warning,"Quant signal (bullish): MACD (-0.038) crossed above signal line (-0.039). Research verdict agrees with the technical setup: bullish at 65% confidence -- The technical MACD bullish crossover aligns with recent positive momentum driven by Alibaba's August 3 launch of the Qwen3.8-Max AI model, which spurred a 7% jump in Hong Kong-listed shares and contributed to a 29.21% 30-day return. However, despite these AI catalysts, the stock faces lingering headwinds, including a recent class action lawsuit by Rosen Law Firm and a negative year-to-date return of 18.58%.",bullish,bullish,0.65,macd_bullish_cross,128.13999938964844,"The technical MACD bullish crossover aligns with recent positive momentum driven by Alibaba's August 3 launch of the Qwen3.8-Max AI model, which spurred a 7% jump in Hong Kong-listed shares and contributed to a 29.21% 30-day return. However, despite these AI catalysts, the stock faces lingering headwinds, including a recent class action lawsuit by Rosen Law Firm and a negative year-to-date return of 18.58%.",gemini-flash-lite-latest,2026-08-11T18:32:28.639788+00:00,2026-08-11T18:32:28.842133+00:00,True,2026-08-11T18:32:29.918057+00:00,,"['Alibaba unveiled its Qwen3.8-Max AI model on August 3, 2026, sending Hong Kong shares up about 7% on the same day.', 'Recent AI announcements, including Qwen3.8-Max and potential automotive use cases, drove a 30-day share price return of 29.21%.']","['Alibaba faces a class action lawsuit filed by Rosen Law Firm covering investors who bought the stock between June 26, 2025, and June 24, 2026.', 'Year-to-date share price return remains down 18.58% despite recent 30-day gains.']"
198,NVDA,contradicted,critical,"Quant signal (bullish): MACD (0.014) crossed above signal line (0.012). Research verdict CONTRADICTS the technical setup: bearish at 80% confidence -- The technical MACD bearish crossover aligns with recent news highlighting near-term underperformance and hardware bottlenecks for NVIDIA. Specifically, the stock experienced a larger drop than the general market (-2.87% on August 10, 2026), and reports indicate the company is weighing lower-memory Rubin Ultra GPU designs to ease HBM supply constraints.",bullish,bearish,0.8,macd_bullish_cross,216.7899932861328,"The technical MACD bearish crossover aligns with recent news highlighting near-term underperformance and hardware bottlenecks for NVIDIA. Specifically, the stock experienced a larger drop than the general market (-2.87% on August 10, 2026), and reports indicate the company is weighing lower-memory Rubin Ultra GPU designs to ease HBM supply constraints.",gemini-flash-lite-latest,2026-08-11T18:37:28.658118+00:00,2026-08-11T18:37:28.678030+00:00,True,2026-08-11T18:37:30.025458+00:00,,"['Nvidia recently closed at $217.54, suffering a larger drop than the general market (-2.87%) in the session prior to the trigger.', 'Reports indicate Nvidia is testing at least three Rubin Ultra variants with reduced HBM capacity to ease bottlenecks.', 'Standard SEC risk factors caution that operational issues or harms to business and financial condition could cause the stock price to decline.']","['Potential hardware bottlenecks involving HBM capacity could impact next-generation Rubin Ultra GPU designs.', 'General investment and business risks outlined in SEC filings warning that adverse events could harm financial condition and cause stock price declines.']"
199,BLSH,contradicted,critical,"Quant signal (bullish): MACD (-0.026) crossed above signal line (-0.027). Research verdict CONTRADICTS the technical setup: bearish at 85% confidence -- The technical bearish MACD crossover aligns with negative fundamental and sentiment indicators, including BLSH's recent addition to the Zacks Rank #5 Strong Sell list on July 24, 2026. Furthermore, news reports highlight that the stock remains overvalued on sales despite a 39% year-to-date decline, and the company lacks the combination of ingredients needed for an upcoming earnings beat.",bullish,bearish,0.85,macd_bullish_cross,24.350000381469727,"The technical bearish MACD crossover aligns with negative fundamental and sentiment indicators, including BLSH's recent addition to the Zacks Rank #5 Strong Sell list on July 24, 2026. Furthermore, news reports highlight that the stock remains overvalued on sales despite a 39% year-to-date decline, and the company lacks the combination of ingredients needed for an upcoming earnings beat.",gemini-flash-lite-latest,2026-08-11T18:45:28.728003+00:00,2026-08-11T18:45:28.728003+00:00,True,2026-08-11T18:45:30.200672+00:00,,"['BLSH was added to the Zacks Rank #5 (Strong Sell) List on July 24, 2026.', 'The stock has fallen approximately 39% year-to-date, yet valuation checks still lean expensive rather than cheap.', 'The company does not possess the right combination of key ingredients for a likely earnings beat in its upcoming report.']","['The stock has already experienced a significant 39% decline year-to-date, which could introduce volatility or bounce risks if short-term sentiment shifts.', 'Reliance on future growth in revenue and cash flows to support current valuation levels leaves the stock vulnerable to any operational or earnings disappointment.']"
200,GOOGL,contradicted,critical,"Quant signal (bullish): MACD (-0.239) crossed above signal line (-0.244). Research verdict CONTRADICTS the technical setup: bearish at 80% confidence -- The technical bearish MACD crossover aligns with recent news reports highlighting Alphabet's aggressive capital expenditures, a $25 billion bond offering for AI expansion following its first recorded period of negative free cash flow, and executive turnover at DeepMind. Additionally, Q2 2026 filings show a $2.1 billion legal charge related to a PriceRunner patent decision and significant ongoing capital investments, creating fundamental headwinds that support the bearish technical signal.",bullish,bearish,0.8,macd_bullish_cross,344.875,"The technical bearish MACD crossover aligns with recent news reports highlighting Alphabet's aggressive capital expenditures, a $25 billion bond offering for AI expansion following its first recorded period of negative free cash flow, and executive turnover at DeepMind. Additionally, Q2 2026 filings show a $2.1 billion legal charge related to a PriceRunner patent decision and significant ongoing capital investments, creating fundamental headwinds that support the bearish technical signal.",gemini-flash-lite-latest,2026-08-11T18:47:28.755354+00:00,2026-08-11T18:47:28.757964+00:00,True,2026-08-11T18:47:29.844336+00:00,,"['Alphabet announced a $25b bond offering to fund AI expansion following its first recorded period of negative free cash flow.', 'Google DeepMind faces executive turnover, leadership reshuffles, and delays in certain AI model releases.', 'Alphabet accrued $2.1 billion in legal charges in Q2 2026 related to a Stockholm Patent and Market Court decision regarding PriceRunner.', 'Capital expenditures for technical infrastructure reached high levels, exemplified by $35.7 billion for Q1 2026 alone.']","['Large-scale debt financing for AI infrastructure commitments increases balance sheet risk.', 'Execution risks and delays in AI model releases alongside leadership reshuffles at DeepMind.', 'Potential material impacts from ongoing geopolitical tensions, international trade, and macroeconomic environments noted in filings.']"
201,TSLA,contradicted,warning,"Quant signal (bearish): MACD (0.122) crossed below signal line (0.126). Research verdict CONTRADICTS the technical setup: bullish at 65% confidence -- The technical MACD bullish cross aligns with recent positive momentum from retail investors, who injected approximately $372 million into Tesla over five trading days following three weeks of losses. This retail buying pressure helped push shares up about 6% last week, grounding the short-term bullish technical trigger. However, fundamental risks such as volatile operating costs and heavy reliance on manufacturing and restructuring plans remain ongoing factors.",bearish,bullish,0.65,macd_bearish_cross,331.6600036621094,"The technical MACD bullish cross aligns with recent positive momentum from retail investors, who injected approximately $372 million into Tesla over five trading days following three weeks of losses. This retail buying pressure helped push shares up about 6% last week, grounding the short-term bullish technical trigger. However, fundamental risks such as volatile operating costs and heavy reliance on manufacturing and restructuring plans remain ongoing factors.",gemini-flash-lite-latest,2026-08-11T18:48:28.749661+00:00,2026-08-11T18:48:28.758134+00:00,True,2026-08-11T18:48:29.697070+00:00,,"['Retail inflows reached about $372 million during five trading days, helping Tesla shares surge about 6% last week.', ""Retail traders drew a line under Tesla's sell-off, rebounding from three weeks of losses.""]","['Period-to-period financial results may vary significantly due to fluctuating operating costs and inconsistent spending on new products and manufacturing capacity.', 'Potential restructuring uncertainties and heavy operational reliance on foreign facilities, such as the Shanghai factory.']"
202,SKHY,confirmed_bearish,critical,"Quant signal (bearish): MACD (0.068) crossed below signal line (0.069). Research verdict agrees with the technical setup: bearish at 80% confidence -- The bearish MACD crossover aligns with ongoing downward pressure on SKHY shares, which are down roughly 17.9% year-to-date. Recent news highlights investor caution surrounding a massive $38 billion fab expansion plan in South Korea, balancing low valuation arguments against significant growth and capital expenditure risks.",bearish,bearish,0.8,macd_bearish_cross,139.5500030517578,"The bearish MACD crossover aligns with ongoing downward pressure on SKHY shares, which are down roughly 17.9% year-to-date. Recent news highlights investor caution surrounding a massive $38 billion fab expansion plan in South Korea, balancing low valuation arguments against significant growth and capital expenditure risks.",gemini-flash-lite-latest,2026-08-11T18:53:30.430611+00:00,2026-08-11T18:53:30.440821+00:00,True,2026-08-11T18:53:31.527979+00:00,,"['SKHY stock is down 17.9% year-to-date.', 'The company approved roughly $38 billion in spending for two new memory chip plants in South Korea, with construction scheduled to start in 2027.', 'South Korea recently announced a broader $880 billion investment plan anchored by SK Hynix and Samsung to expand chip manufacturing and AI capabilities.']","['Substantial capital expenditure commitments related to the $38 billion fab expansion plan amid an AI hyperscaler capex frenzy.', 'Persisting growth risks despite the stock appearing cheap on earnings.']"
203,GOOGL,confirmed_bearish,critical,"Quant signal (bearish): MACD (0.076) crossed below signal line (0.076). Research verdict agrees with the technical setup: bearish at 80% confidence -- The technical bearish MACD crossover aligns with recent news reports highlighting Alphabet's aggressive capital expenditures, a $25 billion bond offering for AI expansion following its first recorded period of negative free cash flow, and executive turnover at DeepMind. Additionally, Q2 2026 filings show a $2.1 billion legal charge related to a PriceRunner patent decision and significant ongoing capital investments, creating fundamental headwinds that support the bearish technical signal.",bearish,bearish,0.8,macd_bearish_cross,344.9992980957031,"The technical bearish MACD crossover aligns with recent news reports highlighting Alphabet's aggressive capital expenditures, a $25 billion bond offering for AI expansion following its first recorded period of negative free cash flow, and executive turnover at DeepMind. Additionally, Q2 2026 filings show a $2.1 billion legal charge related to a PriceRunner patent decision and significant ongoing capital investments, creating fundamental headwinds that support the bearish technical signal.",gemini-flash-lite-latest,2026-08-11T19:09:28.993501+00:00,2026-08-11T19:09:28.999895+00:00,True,2026-08-11T19:09:30.042988+00:00,,"['Alphabet announced a $25b bond offering to fund AI expansion following its first recorded period of negative free cash flow.', 'Google DeepMind faces executive turnover, leadership reshuffles, and delays in certain AI model releases.', 'Alphabet accrued $2.1 billion in legal charges in Q2 2026 related to a Stockholm Patent and Market Court decision regarding PriceRunner.', 'Capital expenditures for technical infrastructure reached high levels, exemplified by $35.7 billion for Q1 2026 alone.']","['Large-scale debt financing for AI infrastructure commitments increases balance sheet risk.', 'Execution risks and delays in AI model releases alongside leadership reshuffles at DeepMind.', 'Potential material impacts from ongoing geopolitical tensions, international trade, and macroeconomic environments noted in filings.']"
204,MSFT,confirmed_bullish,critical,Quant signal (bullish): MACD (-0.087) crossed above signal line (-0.104). Research verdict agrees with the technical setup: bullish at 85% confidence -- The technical bullish MACD cross is strongly supported by recent fundamental catalysts and news coverage highlighting a record-shattering rally and strategic AI hardware initiatives. News reports from early August 2026 indicate Microsoft shares hit yearly highs following strong cloud forecasts and plans to increase custom silicon production.,bullish,bullish,0.85,macd_bullish_cross,503.0271911621094,The technical bullish MACD cross is strongly supported by recent fundamental catalysts and news coverage highlighting a record-shattering rally and strategic AI hardware initiatives. News reports from early August 2026 indicate Microsoft shares hit yearly highs following strong cloud forecasts and plans to increase custom silicon production.,gemini-flash-lite-latest,2026-08-11T19:11:28.994653+00:00,2026-08-11T19:11:29.001687+00:00,True,2026-08-11T19:11:30.072464+00:00,,"['On July 30, 2026, Microsoft shares jumped over 15% after forecasting stronger-than-expected cloud growth and heavy cash generation.', 'Microsoft is ramping up its custom silicon strategy by preparing to unveil the Maia 300 AI chip and securing TSMC manufacturing capacity to reduce reliance on Nvidia.', 'MSFT stock hit its highest level of the year following the record rally that added nearly $450 billion in market value in a single session.']","['Derivative instruments and foreign currency remeasurements can introduce volatility into other income and expense categories, as evidenced by historical net losses in these areas in 10-K filings.', 'Intense competition, such as the renewed rivalry with Alphabet (GOOGL), poses continuous execution and market share risks.']"
205,TSLA,confirmed_bullish,warning,"Quant signal (bullish): MACD (-0.099) crossed above signal line (-0.107). Research verdict agrees with the technical setup: bullish at 65% confidence -- The technical MACD bullish cross aligns with recent positive momentum from retail investors, who injected approximately $372 million into Tesla over five trading days following three weeks of losses. This retail buying pressure helped push shares up about 6% last week, grounding the short-term bullish technical trigger. However, fundamental risks such as volatile operating costs and heavy reliance on manufacturing and restructuring plans remain ongoing factors.",bullish,bullish,0.65,macd_bullish_cross,331.7699890136719,"The technical MACD bullish cross aligns with recent positive momentum from retail investors, who injected approximately $372 million into Tesla over five trading days following three weeks of losses. This retail buying pressure helped push shares up about 6% last week, grounding the short-term bullish technical trigger. However, fundamental risks such as volatile operating costs and heavy reliance on manufacturing and restructuring plans remain ongoing factors.",gemini-flash-lite-latest,2026-08-11T19:11:29.884749+00:00,2026-08-11T19:11:30.917160+00:00,True,2026-08-11T19:11:31.909245+00:00,,"['Retail inflows reached about $372 million during five trading days, helping Tesla shares surge about 6% last week.', ""Retail traders drew a line under Tesla's sell-off, rebounding from three weeks of losses.""]","['Period-to-period financial results may vary significantly due to fluctuating operating costs and inconsistent spending on new products and manufacturing capacity.', 'Potential restructuring uncertainties and heavy operational reliance on foreign facilities, such as the Shanghai factory.']"
206,BABA,contradicted,warning,"Quant signal (bearish): MACD (-0.001) crossed below signal line (-0.000). Research verdict CONTRADICTS the technical setup: bullish at 65% confidence -- The technical MACD bullish crossover aligns with recent positive momentum driven by Alibaba's August 3 launch of the Qwen3.8-Max AI model, which spurred a 7% jump in Hong Kong-listed shares and contributed to a 29.21% 30-day return. However, despite these AI catalysts, the stock faces lingering headwinds, including a recent class action lawsuit by Rosen Law Firm and a negative year-to-date return of 18.58%.",bearish,bullish,0.65,macd_bearish_cross,127.73999786376953,"The technical MACD bullish crossover aligns with recent positive momentum driven by Alibaba's August 3 launch of the Qwen3.8-Max AI model, which spurred a 7% jump in Hong Kong-listed shares and contributed to a 29.21% 30-day return. However, despite these AI catalysts, the stock faces lingering headwinds, including a recent class action lawsuit by Rosen Law Firm and a negative year-to-date return of 18.58%.",gemini-flash-lite-latest,2026-08-11T19:15:29.947708+00:00,2026-08-11T19:15:29.962976+00:00,True,2026-08-11T19:15:30.939901+00:00,,"['Alibaba unveiled its Qwen3.8-Max AI model on August 3, 2026, sending Hong Kong shares up about 7% on the same day.', 'Recent AI announcements, including Qwen3.8-Max and potential automotive use cases, drove a 30-day share price return of 29.21%.']","['Alibaba faces a class action lawsuit filed by Rosen Law Firm covering investors who bought the stock between June 26, 2025, and June 24, 2026.', 'Year-to-date share price return remains down 18.58% despite recent 30-day gains.']"
